co_cnes;nm_fant;bairro;distrito;gestao;atend_sus;tipo_und;nat_jur;co_ibge;lat;long
5937906;ANGIONEURO;FAROL;3;M;1;39;Privado;270430;-9.62995;-35.73754
5938090;FONOCLIN;FAROL;3;M;0;22;Privado;270430;-9.64248;-35.73866
5939925;COPDENT;MANGABEIRAS;1;M;0;36;Privado;270430;-9.6493;-35.7175
6048706;FISIOREABILIT;BENEDITO BENTES;6;M;0;36;Privado;270430;-9.65951;-35.74153
6048722;CONS DE PSICOLOGIA ANGELICA MARIA LIRA LINS NOBRE;PONTA VERDE;1;M;0;22;Privado;270430;-9.66208;-35.70234
6050832;PHYSICAL MEDICINA DE REABILITACAO;PONTA VERDE;1;M;0;36;Privado;270430;-9.65949;-35.7073
6051669;CONSULTORIO ODONTOLOGICO ALYNNY LAY MICHELY SILVA TRINDADE;POCO;1;M;0;22;Privado;270430;-9.65772;-35.71351
6054196;CONS DONTOLOGICO RIMSKY COELHO LOPES DA ROCHA;FAROL;3;M;0;22;Privado;270430;-9.66625;-35.73509
6054218;BIODONTO;FAROL;3;M;0;22;Privado;270430;-9.64808;-35.73396
6085164;QUALITY FISIO;PRADO;2;M;1;36;Privado;270430;-9.66668;-35.74831
6085172;CONS DE PSICOLOGIA JOSILMA SANTOS DE LIMA;GRUTA DE LOURDES;3;M;0;22;Privado;270430;-9.64989;-35.73336
6087043;CONS PSICOLOGICO ADRIANA PIMENTEL AZEVEDO;JATIUCA;1;M;0;22;Privado;270430;-9.65398;-35.70871
6088015;CONS DE PSICOLOGIA JOSENI ARAUJO DOS SANTOS;FAROL;3;M;0;22;Privado;270430;-9.6524;-35.73517
6093248;CLINICA DE SAUDE BUCAL;SERRARIA;5;M;0;36;Privado;270430;-9.60858;-35.72385
6093272;MEDEXAME;BARRO DURO;5;M;0;36;Privado;270430;-9.62545;-35.71693
6103480;CONS MEDICO LEONILDO DE MELO PEDROSA;PAJUCARA;1;M;0;22;Privado;270430;-9.67098;-35.71648
6103499;CONS MEDICO NANCY VIEGAS CHEN;FAROL;3;M;0;22;Privado;270430;-9.66625;-35.73509
6103588;CONS MEDICO LAURA QUINTELLA MALTA LESSA;JATIUCA;1;M;0;22;Privado;270430;-9.65125;-35.71031
6103626;CONS MEDICO EDNA APARECIDA SILVA PIMENTEL VILELA;FAROL;3;M;0;22;Privado;270430;-9.64887;-35.73361
6103820;CONS ODONTOLOGICO PATRICIA CLOTILDES DE ALBUQUERQUE MENDES;FAROL;3;M;0;22;Privado;270430;-9.64964;-35.73363
6103847;INFECTO CLINICA LTDA;FAROL;3;M;0;36;Privado;270430;-9.65829;-35.73374
6104029;CONSULTORIO ODONTOLOGICO SABRINA KIVIA CORREIA GAMA;FAROL;3;M;0;22;Privado;270430;-9.6527;-35.73034
6113141;LUMEN;PONTA VERDE;1;M;0;36;Privado;270430;-9.65875;-35.70138
6113168;CONSULTORIO ODONTOLOGICO NADJA ABS BEZERRA DE FRANCA;GRUTA DE LOURDES;3;M;0;22;Privado;270430;-9.61913;-35.73633
6113176;CONSULTORIO MEDICO JAMES RAMALHO MARINHO;FAROL;3;M;0;22;Privado;270430;-9.66204;-35.73371
6117767;CONSULTORIO ODONTOLOGICO NOELLE ALBUQUERQUE AMORIM;CENTRO;2;M;0;22;Privado;270430;-9.66478;-35.73323
6117775;CONSULTORIO ODONTOLOGICO DANUBIA DE OLIVEIRA BRANDAO;CENTRO;2;M;0;22;Privado;270430;-9.66478;-35.73323
6118267;CASSI;JATIUCA;1;M;0;36;Privado;270430;-9.66625;-35.73509
6118283;CONSULTORIO ODONTOLOGICO NIEDJA PEREIRA ALVES;CENTRO;2;M;0;22;Privado;270430;-9.6665;-35.73803
6164986;ESTETICA BELEZA E BEM ESTAR;MANGABEIRAS;1;M;0;36;Privado;270430;-9.6493;-35.7175
6166628;CONSULTORIO MEDICO REGINA LUCIA OMENA CAVALCANTE;STELLA MARIS;1;M;0;22;Privado;270430;-9.64791;-35.70639
6178642;CONSULTORIO DE ACUPUNTURA EDILMA GOMES SANTOS;MANGABEIRAS;1;M;0;22;Privado;270430;-9.65106;-35.71525
6182267;CONSULTORIO MEDICO VANIA ROGERIA SIMOES PIRES;FAROL;3;M;0;22;Privado;270430;-9.65451;-35.73582
6182321;CONS DE PSICOLOGIA ANA LUCILA BARREIROS BARBOSA DE ARAUJO;FAROL;3;M;0;22;Privado;270430;-9.64855;-35.73367
6187331;CONSULTORIO MEDICO ANDREA AMORIM DE ALBUQUERQUE;FAROL;3;M;0;22;Privado;270430;-9.63262;-35.74214
6187358;CONSULTORIO MEDICO SELMA GOMES FALCAO DE ALMEIDA;PONTA VERDE;1;M;0;22;Privado;270430;-9.65576;-35.7013
6187374;CONSULTORIO ODONTOLOGICO ROSA LUCIA NUNES SOUSA COSTA;FAROL;3;M;0;22;Privado;270430;-9.65383;-35.73317
6188176;CONSULTORIO MEDICO GICELIA LUZIA SANTOS LOUREIRO;CENTRO;2;M;0;22;Privado;270430;-9.66803;-35.73962
6267343;CONS DE PSICO MARIA DE FATIMA MONTENEGRO DO AMARAL COSTA;PONTA VERDE;1;M;0;22;Privado;270430;-9.66061;-35.70469
6273114;CONSULTORIO ODONTOLOGICO RAQUEL FERREIRA DA SILVA;FAROL;3;M;0;22;Privado;270430;-9.65284;-35.73174
6273157;CONSULTORIO MEDICO EDJA MARIA CAVALCANTI SANTOS DE SA;JATIUCA;1;M;0;22;Privado;270430;-9.64791;-35.70639
6274889;PROIMAGEM;CIDADE UNIVERSITARIA;7;M;0;36;Privado;270430;-9.66063;-35.70536
6274935;CONS DE PSICOLOGIA NEUZA RODRIGUES MESQUITA LIMA;FAROL;3;M;0;22;Privado;270430;-9.6539;-35.73563
6471951;ENDOSCOPY;JATIUCA;1;M;0;22;Privado;270430;-9.64793;-35.70639
6473229;PREFISIO;TABULEIRO DOS MARTINS;7;M;0;36;Privado;270430;-9.66767;-35.74406
6696031;CONSULTORIO DE ODONTOLOGIA;FAROL;3;M;0;22;Privado;270430;-9.64793;-35.70639
6696074;CONSULTORIO DE PSICOLOGIA;PINHEIRO;3;M;0;22;Privado;270430;-9.65241;-35.73515
6696147;CONSULTORIO DE PSICOLOGIA;FAROL;3;M;0;22;Privado;270430;-9.65241;-35.73515
6735002;CONSULTORIO DE PSICOLOGIA;FAROL;3;M;0;22;Privado;270430;-9.66625;-35.73509
6739105;CONS ODONTOLOGICO LAIS PIMENTEL SANTOS;BENEDITO BENTES I;6;M;0;22;Privado;270430;-9.6539;-35.73563
6741150;NUCLEO DE SAUDE INTEGRADA;POCO;1;M;0;36;Privado;270430;-9.54529;-35.72404
6741185;CONSULTORIO MEDICO;JATIUCA;1;M;0;22;Privado;270430;-9.6599;-35.7247
6741223;NEUROCLIN;MANGABEIRAS;1;M;0;36;Privado;270430;-9.65126;-35.70696
6741258;RESTAURE ODONTOLOGIA AVANCADA;PITANGUINHA;3;M;0;36;Privado;270430;-9.63801;-35.7043
6742165;CONS DE PSICOLOGIA BRUNA KELI LIMA DINIZ;FAROL;3;M;0;22;Privado;270430;-9.63881;-35.73458
6747280;CONS ODONTOLOGICO LARISSA CERQUEIRA MORAES;FAROL;3;M;0;22;Privado;270430;-9.6524;-35.73517
6973698;NEURO ATUAL;FAROL;3;M;0;36;Privado;270430;-9.64042;-35.7341
6980724;CONSULTORIO DE FISIOTERAPIA ANA PAULA RODRIGUES;JATIUCA;1;M;0;22;Privado;270430;-9.65088;-35.73241
6992315;CONSULTORIO MEDICO KLINGER VAGNER TEIXEIRA DA COSTA;FAROL;3;M;0;22;Privado;270430;-9.64791;-35.70639
6992358;CONS MEDICO MARIO JORGE FRASSY FEIJO;JATIUCA;1;M;0;22;Privado;270430;-9.65383;-35.73317
6992374;CONS ODONTOLOGICO CLOVIS STEPHANO PEREIRA BUENO;JATIUCA;1;M;0;22;Privado;270430;-9.65111;-35.71047
6993516;CONS ODONTOLOGICO IVANA LINS SANTOS;PONTA DA TERRA;1;M;0;22;Privado;270430;-9.65124;-35.7054
7021852;CONSULTORIO ODONTOLOGICO GABRIELA MARQUES;PAJUCARA;1;M;0;22;Privado;270430;-9.66625;-35.73509
7032439;CONSULTORIO ODONTOLOGICO MARCOS AURELIO BOMFIM DA SILVA;PAJUCARA;1;M;0;22;Privado;270430;-9.64466;-35.73769
7050186;CONSULTORIO ODONTOLOGICO MARYELLY CAVALCANTE DA SILVA;PONTA GROSSA;2;M;0;22;Privado;270430;-9.666;-35.735
7053517;CITOANALISE DIAGNOSTICO LABORATORIAL;JARAGUA;1;M;1;39;Privado;270430;-9.666;-35.735
7053568;UNIDOR;GRUTA DE LOURDES;3;M;0;36;Privado;270430;-9.65284;-35.7114
7060432;CONSULTORIO ODONTOLOGICO NAIRA CANDIDO HONORIO;FAROL;3;M;0;22;Privado;270430;-9.6168;-35.73632
7062818;MEDCLIN ODONTO LTDA EPP;POCO;1;M;0;22;Privado;270430;-9.66405;-35.7584
7063962;MAGIS FISIOTERAPIA;PRADO;2;M;1;36;Privado;270430;-9.65106;-35.73474
7147392;JANAINA DA FONSECA CALAZANS CARNIEL EIRELI ME;FAROL;3;M;0;22;Privado;270430;-9.666;-35.735
7150105;CLINICA INTEGRADA REVIVER;FAROL;3;M;0;22;Privado;270430;-9.666;-35.735
7152280;W IMAGEM;PINHEIRO;3;M;0;39;Privado;270430;-9.65565;-35.73178
7154976;AWABDILOBO;JATIUCA;1;M;0;22;Privado;270430;-9.62851;-35.74083
7160380;LAPAC;FAROL;3;M;0;39;Privado;270430;-9.666;-35.735
7160399;F4 FISIOTERAPIA;FAROL;3;M;0;36;Privado;270430;-9.64971;-35.73363
7174209;MULTIODONTO;GRUTA DE LOURDES;3;M;0;22;Privado;270430;-9.666;-35.735
7177429;CLINICA BEM VIVER;PITANGUINHA;3;M;0;22;Privado;270430;-9.66625;-35.73509
7184271;CONSULTORIO DE PSICOLOGIA SILVIA PATRICIA DE SOUZA SILVA;JATIUCA;1;M;0;22;Privado;270430;-9.666;-35.735
7244894;FISIOCLINICAL;CENTRO;2;M;0;22;Privado;270430;-9.64793;-35.70639
7245114;OTORRINOS DE ALAGOAS;JATIUCA;1;M;0;22;Privado;270430;-9.666;-35.735
7247575;CONSULTORIO PSICOLOGICO FELIPE ROCHA PRAZERES;FAROL;3;M;0;22;Privado;270430;-9.66625;-35.73509
7259808;RAD RADIOLOGIA DIAGNOSTICA;GRUTA DE LOURDES;3;M;0;36;Privado;270430;-9.66625;-35.73509
7259832;DIRAD TOMOGRAFIA E IMAGEM;GRUTA DE LOURDES;3;M;0;36;Privado;270430;-9.64793;-35.70639
7259867;CONSULTORIO DE PSICOLOGIA LUCIANA BARBOSA PRUDENTE;STELLA MARIS;1;M;0;22;Privado;270430;-9.666;-35.735
7259883;MAKSAUDE;BENEDITO BENTES I;6;M;0;22;Privado;270430;-9.66204;-35.70278
7263023;INSIDE MIND;JATIUCA;1;M;0;22;Privado;270430;-9.666;-35.735
7266707;NIR NUCLEO INTERNO DE REGULACAO;TRAPICHE DA BARRA;2;M;1;81;Público;270430;-9.666;-35.735
7274661;INDEPEDENCIA UNID DE TRATAMENTO EM DEPEDENCIA QUIMICA;PINHEIRO;3;M;0;22;Privado;270430;-9.666;-35.735
7341415;KIRE DINAMIC CENTER;PONTA VERDE;1;M;0;36;Privado;270430;-9.666;-35.735
7341423;AMIGO;FAROL;3;M;0;22;Privado;270430;-9.666;-35.735
7341431;CAP;JATIUCA;1;M;0;22;Privado;270430;-9.65753;-35.73345
7361122;CONS DE FISIOTERAPIA FHAVIANE NASCIMENTO TEODOZIO FERREIRA;STELLA MARIS;1;M;0;22;Privado;270430;-9.666;-35.735
7419252;COOPER BEM SAUDE;FAROL;3;M;0;60;Privado;270430;-9.65966;-35.73452
7679866;CONSULTORIO OFTALMOLOGICO PAULO DE SOUZA NETO;JATIUCA;1;M;0;22;Privado;270430;-9.65966;-35.73452
7733100;CLINICA INTEGRADA HERME BERNARDES;GRUTA DE LOURDES;3;M;0;22;Privado;270430;-9.6203539;-35.7358696
7733119;CONSULTORIO ODONTOLOGICO RAFAELA CAVALCANTI;JARAGUA;1;M;0;22;Privado;270430;-9.6693617;-35.7292701
9277242;CONSULTORIO ODONTOLOGICO MICHELLE KELLE CAVALCANTE;SERRARIA;5;M;0;22;Privado;270430;-9.6493792;-35.7174063
9215166;CLINICA SANTE;JATIUCA;1;M;0;22;Privado;270430;-9.6456741;-35.7041998
9233318;MED IMAGEM;PINHEIRO;3;M;1;22;Privado;270430;-9.629226;-35.7406303
9233547;CONSULTORIO DE PSICOLOGIA GABRIEL SOUZA VASCONCELLOS;FAROL;3;M;0;22;Privado;270430;-9.6522498;-35.7351028
9215328;RENAL CENTER;BARRO DURO;5;M;1;36;Privado;270430;-9.6166305;-35.7178618
9217231;RECORD REPRESENTACOES;CENTRO;2;M;0;36;Privado;270430;-9.6671367;-35.7379583
9218025;ODONTO BEMSAUDE;CENTRO;2;M;0;36;Privado;270430;-9.6637254;-35.7404206
9226699;CENTRO DE RECUPERACAO VILLA SERENIDADE;SANTA AMELIA;4;M;0;36;Privado;270430;-9.5908815;-35.7757698
9226702;HUMANITE COMPLEXO MEDICO HOSPITALAR LTDA;GRUTA DE LOURDES;3;M;0;05;Privado;270430;-9.6456236;-35.7345268
9234764;CONSULTORIO ODONOLOGICO WILLIANA CORREIA LEMOS CALHEIROS;CENTRO;2;M;0;22;Privado;270430;-9.6671367;-35.7379583
9234977;LABORATORIO NABUCO LOPES;MANGABEIRAS;1;M;0;39;Privado;270430;-9.5639202;-35.7379583
9277307;CONSULTORIO ODONTOLOGICO MARCELLA HOLANDA;POCO;1;M;0;22;Privado;270430;-9.5922412;-35.7427943
9246916;CONSULTORIO ONDONTOLOGICO ALYNE ALVES;PONTA VERDE;1;M;0;22;Privado;270430;-9.6605764;-35.7095098
9246924;CLIMAC;LEVADA;2;M;0;36;Privado;270430;-9.6630664;-35.7452844
9251316;NEOCARDIO CARADIOLOGIA;CENTRO;2;M;0;36;Privado;270430;-9.6660991;-35.7315132
9251944;ALBUQUERQUE ACCIOLY SERVICOS ODONTOLOGICOS LTDA ME;FAROL;3;M;0;22;Privado;270430;-9.6483826;-35.7375595
9238115;FERNANDA LOBATO PSICOLOGA;GRUTA DE LOURDES;3;M;0;22;Privado;270430;-9.6154052;-35.7348701
9266828;REBRASS;MANGABEIRAS;1;M;0;36;Privado;270430;-9.6411112;-35.7105895
9266836;CONSULTORIO ODONTOLOGICO IACI VIEIRA;JATIUCA;1;M;0;22;Privado;270430;-9.647974;-35.7069167
9279164;CAROL ODONTO;JACINTINHO;5;M;0;22;Privado;270430;-9.6268359;-35.7215769
9279237;CONSULTORIO ODONTOLOGICO IVANA MARA;JATIUCA;1;M;0;22;Privado;270430;-9.647974;-35.7069167
9298215;CURA;FAROL;3;M;0;36;Privado;270430;-9.6533474;-35.7339927
9298274;CONSULTORIO LIVIA LINS QUINTELLA;PAJUCARA;1;M;0;22;Privado;270430;-9.6711922;-35.7167663
9298711;CISO CLINICA INTEGRADA DE SAUDE E ODONTOLOGIA;PETROPOLIS;4;M;0;22;Privado;270430;-9.6075469;-35.7556566
9300295;LABORATORIO NABUCO LOPES;JATIUCA;1;M;0;39;Privado;270430;-9.651182;-35.6997963
9300473;LABORATORIO NABUCO LOPES;ANTARES;6;M;0;39;Privado;270430;-9.5639202;-35.7379583
9303170;PRIORIZE SAUDE;GRUTA DE LOURDES;3;M;0;04;Privado;270430;-9.6262591;-35.7326995
9348182;INSTITUTO THAISE GUEDES;TABULEIRO DOS MARTINS;7;M;0;36;Privado;270430;-9.66082191467285;-35.7016296386719
9304800;HUMANAMENTE;PITANGUINHA;3;M;0;36;Privado;270430;-9.6349266;-35.7324982
9305076;CONVIVER;MANGABEIRAS;1;M;0;22;Privado;270430;-9.6470901;-35.7140676
9305173;LIFE ASSISTENCIA DOMICILIAR;JATIUCA;1;M;0;77;Privado;270430;-9.6584487;-35.7346947
9305823;SORRICLIN ODONTOLOGIA;POCO;1;M;0;22;Privado;270430;-9.6618896;-35.7262488
9306471;UNID BASICA DE SAUDE MARIA TEREZA HOLANDA COSTA 3 DS;OURO PRETO;3;M;1;02;Público;270430;-9.6055413;-35.7305518
9308563;ACHADAO;PRADO;2;M;0;22;Privado;270430;-9.6690294;-35.749152
9307338;UNID DE SAUDE DA FAMILIA SAO VICENTE DE PAULA 3 DS;PINHEIRO;3;M;1;02;Público;270430;-9.6370423;-35.7413132
9319816;CHC CLINICA HEMERSON CASADO;JATIUCA;1;M;0;04;Privado;270430;-9.6534619;-35.7126188
9332189;ODONTOMED;JACINTINHO;5;M;0;36;Privado;270430;-9.66082191467285;-35.7016296386719
9337105;MULHER LABORATORIO;JATIUCA;1;M;0;39;Privado;270430;-9.6534619;-35.7126188
9337202;CORPO EM MOVIMENTO;PONTA VERDE;1;M;0;36;Privado;270430;-9.66082191467285;-35.7016296386719
9337539;CONSULTORIO D PSICOLOGIA ANA PAULA MONTEIRO REGO;PONTA VERDE;1;M;0;22;Privado;270430;-9.6642911;-35.6954403
9337652;CONSULTORIO ODONTOLOGICO TULIO AUGUSTO GALVAO PIMENTEL;PINHEIRO;3;M;0;22;Privado;270430;-9.66082191467285;-35.7016296386719
9338209;MACHADO ARAUJO CLINICA ODONTOLOGICA LTDA ME;SERRARIA;5;M;0;22;Privado;270430;-9.66082191467285;-35.7016296386719
9338268;COOPERSAUDE;CENTRO;2;M;0;60;Privado;270430;-9.6677747;-35.7341339
2003317;UNIDADE DE SAUDE DENISSON MENEZES 7 DS;TABULEIRO DOS MARTINS;7;M;1;02;Público;270430;-9.54482316970798;-35.7703042030324
2003325;UNIDADE DE SAUDE ALIOMAR ALMEIDA LINS 6 DS;BENEDITO BENTES II;6;M;1;02;Público;270430;-9.5608029133378;-35.7138061523438
2005530;CENTRO DE SAUDE DR HAMILTON FALCAO 6 DS;BENEDITO BENTES I;6;M;1;02;Público;270430;-9.5608029133378;-35.7043647766113
2005549;UNIDADE DE SAUDE DR CLAUDIO MEDEIROSRIO NOVO 4 DS;RIO NOVO;4;M;1;02;Público;270430;-9.666;-35.735
2005557;CENTRO DE SAUDE TEREZA BARBOSA 7 DS;CIDADE UNIVERSITARIA;7;M;1;02;Público;270430;-9.53947334534262;-35.7661628723145
2005581;CENTRO DE SAUDE SAO VICENTE DE PAULA PINHEIRO 3 DS;PINHEIRO;3;M;1;02;Público;270430;-9.666;-35.735
2005638;CENTRO DE SAUDE SAO JOSE CANAA 3 DS;CANAA;3;M;1;02;Público;270430;-9.6050548553464;-35.7368087768544
2005646;UNIDADE DE SAUDE EDVALDO SILVA 4 DS;FERNAO VELHO;4;M;1;02;Público;270430;-9.5901417732236;-35.7860326766957
2005654;CENTRO DE SAUDE DO FEITOSA CS PAULO LEAL 5 DS;FEITOSA;5;M;1;02;Público;270430;-9.64380741119357;-35.7279682159413
2005611;C S WALDOMIRO ALENCAR CENTRO DE PUERICULT 5 DS;JACINTINHO;5;M;1;02;Público;270430;-9.64136918820706;-35.7174110412598
2005689;UNIDADE DE SAUDE DA FAMILIA JOSE ARAUJO SILVA 5 DS;JACINTINHO;5;M;1;02;Público;270430;-9.63617920875521;-35.7199645042409
2005697;UNIDADE DE SAUDE DA FAMILIA GALBA NOVAES;SANTA LUCIA;7;M;1;02;Público;270430;-9.57076549530001;-35.7549834251393
2005670;CENTRO DE SAUDE FELICIO NAPOLEAO 5 DS;JACINTINHO;5;M;1;02;Público;270430;-9.63967681672909;-35.7194709777832
2005735;UNIDADE BASICA DE SAUDE GRACILIANO RAMOS 7 DS;CIDADE UNIVERSITARIA;7;M;1;02;Público;270430;-9.666;-35.735
2005727;COBEL TABULEIRO;TABULEIRO DOS MARTINS;7;M;1;04;Público;270430;-9.57908433588252;-35.767879486084
2005751;UNIDADE DE SAUDE DA FAMILIA NOVO MUNDO 5 DS;BARRO DURO;5;M;1;02;Público;270430;-9.62000012397738;-35.7278823852529
2005778;UNIDADE DE SAUDE DA FAMILIA OURO PRETO 3 DS;OURO PRETO;3;M;1;02;Público;270430;-9.60986137390109;-35.7299423217763
2005786;UNIDADE DE SAUDE DA FAMILIA ROSANE COLLOR 7 DS;CLIMA BOM;7;M;1;02;Público;270430;-9.57740664482089;-35.7899379730214
2005794;US DA FAMILIA SELMA BANDEIRA 6 DS;BENEDITO BENTES;6;M;1;02;Público;270430;-9.57556128501864;-35.7203722000112
2005808;UNIDADE DO PSF VALE DO PITANGUINHA 3 DS;PITANGUINHA;3;M;1;02;Público;270430;-9.666;-35.735
2005816;UNIDADE DE SAUDE DA FAMILIA VILLAGE CAMPESTRE II 7 DS;CIDADE UNIVERSITARIA;7;M;1;02;Público;270430;-9.666;-35.735
2005824;UNIDADE DE SAUDE VILAGE CAMPESTRE 7 DS;TABULEIRO DOS MARTINS;7;M;1;02;Público;270430;-9.5526981353757;-35.7615065574636
2005875;CAIC DR JOSE MARIA DE MELO CAIC BENEDITO BENTES II 6 DS;BENEDITO BENTES II;6;M;1;02;Público;270430;-9.54937219619723;-35.7318091392507
2005883;US FREI DAMIAO 6 DS;BENEDITO BENTES II;6;M;1;02;Público;270430;-9.55598115920993;-35.7215309143056
2005891;UNIDADE DE SAUDE DA FAMILIA SITIO SAO JORGE 5 DS;SAO JORGE;5;M;1;02;Público;270430;-9.61993575096102;-35.710072517394
2005832;UNIDADE DE S JOSE TENORIO DE A LINS 5 DS;SERRARIA;5;M;1;02;Público;270430;-9.60210398604173;-35.7150077819824
2005913;UNIDADE DE SAUDE DO PROGRAMA DA FAMILIA JOAO SAMPAIO 4 DS;TABULEIRO DOS MARTINS;7;M;1;02;Público;270430;-9.60478663444491;-35.7596182823171
2006189;CENTRO DE SAUDE DR JOSE PIMENTEL AMORIM 7 DS;TABULEIRO DOS MARTINS;7;M;1;02;Público;270430;-9.57840726370101;-35.7661628723145
2009684;UNIDADE BASICA DE SAUDE VANDERLI MARIA DE ANDRADE 8 DS;RIACHO DOCE;8;M;1;02;Público;270430;-9.57728862762423;-35.6568145751943
2009706;CENTRO DE SAUDE DO REGINALDO 1 DS;POCO;1;M;1;02;Público;270430;-9.666;-35.735
2009714;PSF PESCARIA 8 DS;PESCARIA;8;M;1;02;Público;270430;-9.53765630722018;-35.6232333183278
2009749;UNIDADE DE SAUDE DA FAMILIA GUAXUMA 8 DS;GUAXUMA;8;M;1;02;Público;270430;-9.59579586982699;-35.6772851943959
2009722;CENTRO DE SAUDE OSWALDO B VILELA 1 DS;PONTA DA TERRA;1;M;1;02;Público;270430;-9.66370769530118;-35.7287406921387
2009757;C S ROLAND SIMON PAM VERGEL 2 DS;VERGEL DO LAGO;2;M;1;02;Público;270430;-9.67081509127244;-35.7483100891113
2009811;PAM DIQUE ESTRADA 2 DS;PONTA GROSSA;2;M;1;02;Público;270430;-9.66303079261507;-35.7599830627441
2009838;C S TARCISIO PALMEIRA PSF PONTAL 2 DS;PONTAL DA BARRA;2;M;1;02;Público;270430;-9.69420075416537;-35.778694152831
2009854;CAIC VIRGEM DOS POBRES 2 DS;TRAPICHE DA BARRA;2;M;1;02;Público;270430;-9.666;-35.735
2009870;UNIDADE DE SAUDE DA FAMILIA DURVAL CORTEZ;PRADO;2;M;1;02;Público;270430;-9.6729898452756;-35.7506918907155
2009889;PSF VILA BREJAL JARDIM SAO FRANCISCO 2 DS;LEVADA;2;M;1;02;Público;270430;-9.65625286102267;-35.7442545890798
2009897;CENTRO DE SAUDE DAVID NASSER IPIOCA 8 DS;IPIOCA;8;M;1;02;Público;270430;-9.52846169471713;-35.6085348129262
2816873;UNIDADE DE SAUDE DR ARTHUR RAMOS 6 DS;TABULEIRO DOS MARTINS;7;M;1;02;Público;270430;-9.60210398604173;-35.7132911682129
3231658;UNIDADE DE SAUDE GROTA DO MOREIRA 5 DS;JACINTINHO;5;M;1;02;Público;270430;-9.64092135429354;-35.7187414169301
3413659;UNID DE SAUDE DA FAMILIA PAULO OLIVEIRA COSTA UDA 3 DS;FAROL;3;M;1;02;Público;270430;-9.65256214141818;-35.7369375228871
3413683;UNIDADE DE SAUDE DA FAMILIA JOSE BERNARDES NETO ABC 4 DS;FERNAO VELHO;4;M;1;02;Público;270430;-9.58617210388156;-35.7975769042958
3652734;UNIDADE DE SAUDE DR DIDIMO OTTO KUMMER 6 DS;TABULEIRO DOS MARTINS;7;M;1;02;Público;270430;-9.56027269363376;-35.7140851020803
3741141;UNIDADE DE SAUDE DR HELVIO AUTO;TRAPICHE DA BARRA;2;M;1;02;Público;270430;-9.67494249343844;-35.7632231712331
3742482;UNIDADE DE SAUDE DR ROBSON CAVALCANTE 6 DS;BENEDITO BENTES;6;M;1;02;Público;270430;-9.56773996353122;-35.7201147079457
5690323;UNIDADE DE SAUDE JOAO PAULO II;JACINTINHO;5;M;1;04;Público;270430;-9.64001529170398;-35.7177543640137
6481132;UNIDADE DE SAUDE DR JOAO MACARIO DE OMENA FILHO 7 DS;SANTOS DUMONT;7;M;1;02;Público;270430;-9.666;-35.735
6898521;UNIDADE DE SAUDE MARIA CONCEICAO FONSECA PARANHOS 8 DS;JACARECICA;8;M;1;02;Público;270430;-9.60650462348377;-35.6892585754395
7008023;UNIDADE DE SAUDE JOSE GUEDES FARIAS 4 DS;SANTA AMELIA;4;M;1;02;Público;270430;-9.59804180841932;-35.7682228088379
7750803;CONSULTORIO PSICOLOGICO ANA MARIA CONCEICAO;FAROL;3;M;0;22;Privado;270430;-9.6522498;-35.7351028
7744080;ATMA SAUDE E BEM ESTAR;JATIUCA;1;M;0;36;Privado;270430;-9.6522555;-35.7067365
7744331;CPHA;JATIUCA;1;M;0;22;Privado;270430;-9.647974;-35.7069167
7744595;CONSULTORIO DE NUTRICAO ALESSANDRA CINTHYA;JATIUCA;1;M;0;22;Privado;270430;-9.647974;-35.7069167
7748396;DISTRITO SANITARIO ESPECIAL INDIGINA ALSE;JATIUCA;1;M;1;72;Público;270430;-9.6503624;-35.7101774
7750714;CONSULTORIO ODONTOLOGICO CARMEM MARIA;POCO;1;M;0;22;Privado;270430;-9.660213;-35.7236205
7750765;CONSULTORIO MEDICO ELIANE CAVALCANTI;FAROL;3;M;0;22;Privado;270430;-9.650906;-35.7315132
7750927;CONSULTORIO MEDICO ERIKA LAVINIA;FAROL;3;M;0;22;Privado;270430;-9.650906;-35.7315132
7750943;NUCLEO DE PREVENCAO NA ODONTOLOGIA DO TRABALHO;PINHEIRO;3;M;0;22;Privado;270430;-9.6336301;-35.743418
7809034;ORTHOCOMPANY;CENTRO;2;M;0;36;Privado;270430;-9.6671367;-35.7379583
7889178;CLINACUPUNTURA;CRUZ DAS ALMAS;8;M;0;22;Privado;270430;-9.6359391;-35.7018725
7889194;CONSULTORIO ANNA CRISTINA;FAROL;3;M;0;22;Privado;270430;-9.657062;-35.7312423
7889224;CONSULTORIO DE PSICOLOGIA NIEDJA DE ALBUQUERQUE;CENTRO;2;M;0;22;Privado;270430;-9.6668993;-35.7374642
7890834;ESPACO GENTE;FAROL;3;M;0;22;Privado;270430;-9.6522498;-35.7351028
7766564;CONSULTORIO DE PSICOLOGIA EMANUELLE DE MACEDO;PINHEIRO;3;M;0;22;Privado;270430;-9.6336301;-35.743418
7766955;ENDOSCOPIA HOSPITAL DO ACUCAR;FAROL;3;M;0;36;Privado;270430;-9.6383229;-35.743418
7775326;CONSULTORIO ODONTOLOGICO ESPECIALIZADO;SERRARIA;5;M;0;22;Privado;270430;-9.650906;-35.7315132
7775415;CONSULTE SAUDE;GRUTA DE LOURDES;3;M;0;36;Privado;270430;-9.6262591;-35.7326995
7776934;CONSULTORIO DE PSICOLOGIA SILVANA MARIA CALHEIROS;FAROL;3;M;0;22;Privado;270430;-9.6522498;-35.7351028
